Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,Race,Percentage
Fairfax County,Holmes Middle,0.5899672846237731,0.3870481927710843,0.0,0.520174482006543,0.0,0.0218102508178844,"Hispanic, Black, Asian, White, Non-Hispanic, American Indian or Alaska Native","0.4154852781, 0.1864776445, 0.18211559430000002, 0.173391494, 0.03925845147, 0.0032715376200000003"
Fairfax County,Hughes Middle,0.4036885245901639,0.200956937799043,0.0010245901639344,0.5210688591983555,0.0,0.0081967213114754,"White, Hispanic, Black, Asian, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.3954918033, 0.3145491803, 0.1485655738, 0.08196721310999999, 0.05840163934, 0.00102459016"
Fairfax County,Hunt Valley Elementary,0.1034482758620689,0.0692913385826771,0.0014992503748125,0.5502248875562219,0.0,0.2218890554722638,"White, Asian, Non-Hispanic, Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5247376312, 0.1394302849, 0.1259370315, 0.1154422789, 0.09145427286, 0.0014992503700000002, 0.0014992503700000002"
Fairfax County,Hunters Woods Elementary School for the Arts and Sciences,0.2680272108843537,0.1526162790697674,0.001360544217687,0.4993197278911565,0.0,0.0163265306122449,"White, Asian, Black, Hispanic, Non-Hispanic, American Indian or Alaska Native","0.4952380952, 0.1959183673, 0.1278911565, 0.09931972789, 0.07755102041, 0.00408163265"
Fairfax County,Hutchison Elementary,0.7703842549203374,0.7173038229376257,1.0,0.4779756326148078,1.0,,"Hispanic, Black, Asian, White, American Indian or Alaska Native, Non-Hispanic","0.7563261481000001, 0.07872539831, 0.07216494845, 0.05435801312, 0.02343017807, 0.014995313960000001"
Fairfax County,Hybla Valley Elementary,0.8277027027027027,0.7385943279901356,0.0,0.5045045045045045,0.0,0.0022522522522522,"Hispanic, Black, Asian, White, Non-Hispanic, American Indian or Alaska Native","0.8378378378, 0.08783783784, 0.041666666670000005, 0.0259009009, 0.005630630629999999, 0.00112612613"
Fairfax County,Irving Middle,1.0,1.0,,0.5269168026101142,,0.210740439381611,"White, Hispanic, Asian, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5109845403, 0.16924328719999998, 0.1228641172, 0.1057770545, 0.08136696501, 0.00569568755, 0.00406834825"
Fairfax County,Island Creek Elementary,0.1140845070422535,0.0944767441860465,0.0056338028169014,0.4929577464788732,0.0,0.2183098591549295,"White, Black, Hispanic, Asian, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.4915492958, 0.1605633803, 0.1366197183, 0.1098591549, 0.09718309859, 0.00422535211"
Fairfax County,Jackson Middle,0.5072859744990893,0.3352735739231665,1.0,0.5300546448087432,,1.0,"Hispanic, White, Asian, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.47723132970000004, 0.2213114754, 0.19489981790000002, 0.05646630237, 0.04462659381, 0.00455373406, 0.00091074681"
Fairfax County,Johnson Middle,0.3172093023255814,0.1822222222222222,,0.5479069767441861,,1.0,"White, Asian, Hispanic, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.35441860470000003, 0.2651162791, 0.2279069767, 0.09395348837, 0.053953488370000004, 0.0027906976700000003, 0.00186046512"
Fairfax County,Justice High,0.0,1.0,1.0,,1.0,1.0,"Hispanic, White, Asian, Black, Non-Hispanic, American Indian or Alaska Native","0.5518634935, 0.2281095644, 0.1059721599, 0.09564436461999999, 0.01751234845, 0.00089806915"
Fairfax County,Keene Mill Elementary,0.1686586985391766,0.1420289855072463,0.0,0.5298804780876494,0.0,0.1115537848605577,"White, Hispanic, Asian, Black, Non-Hispanic, American Indian or Alaska Native","0.37981407699999997, 0.203187251, 0.1806108898, 0.1314741036, 0.09827357238, 0.00664010624"
Fairfax County,Kent Gardens Elementary,0.0283203125,0.1071800208116545,,0.501953125,,0.064453125,"White, Asian, Non-Hispanic, Hispanic, Black, Native Hawaiian  or Pacific Islander","0.5380859375, 0.251953125, 0.08984375, 0.0830078125, 0.0361328125, 0.0009765625"
Fairfax County,Key Center,0.2698412698412698,0.3809523809523809,0.0,0.6984126984126984,0.0,0.0793650793650793,,
Fairfax County,Key Middle,0.636241610738255,0.4674329501915709,0.0,0.5194630872483221,0.0,0.021476510067114,"Hispanic, Asian, White, Black, Non-Hispanic, American Indian or Alaska Native","0.5261744965999999, 0.1932885906, 0.13422818790000002, 0.1154362416, 0.028187919460000002, 0.00268456376"
Fairfax County,Kilmer Center,0.3773584905660377,0.5283018867924528,0.0,0.6037735849056604,0.0,0.0,,
Fairfax County,Kilmer Middle,0.191358024691358,0.1238578680203045,1.0,0.5243147656940761,,1.0,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.44444444439999997, 0.266313933, 0.1710758377, 0.069664903, 0.04409171076, 0.00352733686, 0.00088183422"
Fairfax County,Kings Glen Elementary,0.2570694087403599,0.2140672782874617,0.0077120822622107,0.4961439588688946,0.0,0.1233933161953727,"White, Hispanic, Asian, Black, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.45501285350000004, 0.264781491, 0.1645244216, 0.056555269920000005, 0.056555269920000005, 0.00257069409"
Fairfax County,Kings Park Elementary,0.1993517017828201,0.1900826446280991,0.0,0.4813614262560778,0.0,0.1280388978930308,"White, Hispanic, Asian, Non-Hispanic, Black, American Indian or Alaska Native","0.4748784441, 0.23014586709999998, 0.1620745543, 0.08752025932, 0.04051863857, 0.00486223663"
Fairfax County,Lake Anne Elementary,0.4280639431616341,0.2965009208103131,0.0017761989342806,0.4689165186500888,0.0,0.0177619893428063,"White, Hispanic, Black, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.3552397869, 0.33925399640000004, 0.1598579041, 0.07460035524, 0.06927175844, 0.00177619893"
Fairfax County,Lake Braddock Secondary,1.0,1.0,1.0,,1.0,1.0,"White, Asian, Hispanic, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4391691395, 0.19972608990000001, 0.1924218215, 0.09061858023, 0.07464049304, 0.00182606711, 0.00159780872"
Fairfax County,Lane Elementary,0.202231520223152,0.1600587371512481,0.0,0.4867503486750348,0.0,0.2175732217573222,"White, Black, Hispanic, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.410041841, 0.1938633194, 0.17433751740000003, 0.1324965132, 0.07949790795, 0.0055788005600000004, 0.00418410042"
Fairfax County,Langley High,1.0,1.0,,0.0,,1.0,"White, Asian, Non-Hispanic, Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5617374329, 0.2737920937, 0.07467057101, 0.07125427038, 0.01561737433, 0.00244021474, 0.00048804295"
Fairfax County,Laurel Hill Elementary,0.1983240223463687,0.1499250374812593,0.0,0.547486033519553,0.0,0.1662011173184357,"Black, White, Asian, Hispanic, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.311452514, 0.2569832402, 0.2416201117, 0.1075418994, 0.0782122905, 0.0041899441300000005"
Fairfax County,Laurel Ridge Elementary,0.0652173913043478,0.0746073298429319,0.0025575447570332,0.5140664961636828,0.0,0.1304347826086956,"White, Hispanic, Asian, Non-Hispanic, Black, Native Hawaiian  or Pacific Islander","0.6138107416999999, 0.189258312, 0.09207161125, 0.056265984649999996, 0.047314578010000004, 0.00127877238"
Fairfax County,Lees Corner Elementary,0.1537216828478964,0.1832460732984293,0.0,0.5,0.0,0.0242718446601941,"White, Asian, Hispanic, Non-Hispanic, Black","0.45145631070000003, 0.3106796117, 0.1084142395, 0.08414239482, 0.04530744337"
Fairfax County,Lemon Road Elementary,0.1594488188976378,0.2052980132450331,0.0,0.531496062992126,0.0,0.0275590551181102,"Asian, White, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native","0.375984252, 0.3149606299, 0.17125984249999998, 0.07874015748, 0.05511811024, 0.00393700787"
Fairfax County,Lewis High,0.0,1.0,,0.5275821596244131,,1.0,"Hispanic, Asian, White, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4794841735, 0.233880422, 0.1336459555, 0.12192262599999999, 0.02579132474, 0.00351699883, 0.00175849941"
Fairfax County,Liberty Middle,0.3743693239152371,0.1940119760479041,0.0,0.4984863773965691,0.0,0.0221997981836528,"White, Asian, Hispanic, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.32391523710000003, 0.2916246216, 0.2361251261, 0.08577194753, 0.05751765893, 0.00302724521, 0.00201816347"
Fairfax County,Little Run Elementary,0.2406779661016949,0.2116788321167883,0.0,0.5898305084745763,0.0,0.0406779661016949,"White, Hispanic, Asian, Black, Non-Hispanic","0.4305084746, 0.2508474576, 0.2, 0.07457627119, 0.04406779661"
Fairfax County,London Towne Elementary,0.5456919060052219,0.2791728212703102,0.0,0.5300261096605744,0.0,0.0221932114882506,"Hispanic, White, Asian, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4582245431, 0.22845953000000002, 0.1318537859, 0.1057441253, 0.06919060051999999, 0.0039164490899999994, 0.00261096606"
Fairfax County,Longfellow Middle,1.0,1.0,1.0,0.5130228887134964,,1.0,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4625689519, 0.3018124507, 0.1323877069, 0.06776989756, 0.03388494878, 0.00078802206, 0.00078802206"
Fairfax County,Lorton Station Elementary,0.5238726790450928,0.2881597717546362,0.0013262599469496,0.4840848806366047,0.0,0.0450928381962864,"Black, Hispanic, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.3580901857, 0.2811671088, 0.1763925729, 0.1458885942, 0.035809018570000004, 0.0026525198900000002"
Fairfax County,Lynbrook Elementary,0.7203389830508474,0.7607476635514019,0.0016949152542372,0.4915254237288136,0.0,0.0033898305084745,"Hispanic, Asian, White, Black, Non-Hispanic","0.8084745763, 0.10508474579999999, 0.05084745763, 0.023728813560000003, 0.011864406780000001"
Fairfax County,Madison High,1.0,1.0,,,,1.0,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native","0.6082241301, 0.1545413466, 0.1387257117, 0.08269317668, 0.0153637596, 0.00045187528"
Fairfax County,Mantua Elementary,0.1357370095440085,0.1134020618556701,0.0,0.5015906680805938,0.0,0.0795334040296924,"White, Asian, Hispanic, Non-Hispanic, Black, Native Hawaiian  or Pacific Islander","0.47401908800000003, 0.24390243900000003, 0.14846235419999998, 0.08377518558000001, 0.047720042420000004, 0.00212089077"
Fairfax County,Marshall High,1.0,1.0,,0.0,1.0,1.0,"White, Hispanic, Asian, Black, Non-Hispanic, American Indian or Alaska Native","0.4495899662, 0.21128798840000002, 0.2006753497, 0.07042932947, 0.06657018813, 0.0014471780000000001"
Fairfax County,Marshall Road Elementary,0.2706766917293233,0.3369905956112852,0.0,0.5293233082706766,0.0,0.0451127819548872,"White, Hispanic, Asian, Non-Hispanic, Black, Native Hawaiian  or Pacific Islander","0.46165413530000005, 0.2195488722, 0.2015037594, 0.06315789474, 0.05263157895, 0.0015037594"
Fairfax County,Mason Crest Elementary,0.501628664495114,0.4569983136593591,0.0,0.5244299674267101,0.0,0.00814332247557,"Hispanic, White, Asian, Black, Non-Hispanic, American Indian or Alaska Native","0.4657980456, 0.2508143322, 0.1856677524, 0.05048859935, 0.04234527687, 0.004885993490000001"
Fairfax County,McLean High,1.0,1.0,,,,1.0,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5152027027, 0.2533783784, 0.1228885135, 0.06334459459, 0.043074324319999996, 0.00168918919, 0.0004222973"
Fairfax County,McNair Elementary,0.2758620689655172,0.3439252336448598,0.0,0.5390199637023594,0.0,0.0072595281306715,"Asian, Black, Hispanic, White, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5353901996, 0.1597096189, 0.1433756806, 0.1288566243, 0.029038112520000003, 0.00181488203, 0.00181488203"
Fairfax County,McNair Upper Elementary,0.2412140575079872,0.2504780114722753,0.0,0.5015974440894568,0.0,0.0047923322683706,"Asian, Black, Hispanic, White, Non-Hispanic, American Indian or Alaska Native","0.6246006390000001, 0.1261980831, 0.1150159744, 0.1022364217, 0.02715654952, 0.00479233227"
Fairfax County,Mosaic Elementary,0.2318840579710145,0.2132530120481927,0.0,0.5206243032329989,0.0,0.0356744704570791,"White, Asian, Hispanic, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.37904124860000005, 0.2965440357, 0.1594202899, 0.08472686734, 0.07580824972, 0.00334448161, 0.0011148272"
Fairfax County,Mount Eagle Elementary,0.6918429003021148,0.5493421052631579,0.0,0.5619335347432024,0.0,0.0120845921450151,"Hispanic, Black, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.667673716, 0.166163142, 0.1268882175, 0.02416918429, 0.01208459215, 0.0030211480400000002"
Fairfax County,Mount Vernon High,0.0,1.0,1.0,0.0,1.0,1.0,"Hispanic, Black, White, Asian, Non-Hispanic, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.5132113821000001, 0.2296747967, 0.1681910569, 0.05030487805, 0.032520325200000005, 0.004065040650000001, 0.00203252033"
Fairfax County,Mount Vernon Woods Elementary,0.7717569786535303,0.5009140767824497,0.0016420361247947,0.5139573070607554,0.0,0.0,"Hispanic, Black, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.5599343186, 0.28571428569999996, 0.06896551724, 0.062397372740000005, 0.01806239737, 0.0049261083700000005"
Fairfax County,Mountain View High,0.6818181818181818,0.7058823529411765,0.0129870129870129,0.5359477124183006,0.0,0.0,"Hispanic, White, Asian, Black","0.6948051948, 0.1298701299, 0.1038961039, 0.07142857142999999"
Fairfax County,Navy Elementary,0.0526893523600439,0.0716803760282021,0.0,0.5192096597145993,0.0,0.0197585071350164,"Asian, White, Non-Hispanic, Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4665203074, 0.3819978046, 0.06256860592999999, 0.06037321625, 0.02524698134, 0.00219538968, 0.00109769484"
Fairfax County,Newington Forest Elementary,0.2592592592592592,0.1819960861056751,0.0,0.512962962962963,0.0,0.0851851851851851,"White, Hispanic, Black, Asian, Non-Hispanic, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.4833333333, 0.2, 0.11111111109999999, 0.1055555556, 0.09444444444, 0.0037037037, 0.00185185185"
Fairfax County,North Springfield Elementary,0.4100877192982456,0.3265306122448979,0.0021929824561403,0.5219298245614035,0.0,0.0285087719298245,"Hispanic, White, Asian, Black, Non-Hispanic","0.36622807020000003, 0.2807017544, 0.2346491228, 0.06359649123, 0.0548245614"
Fairfax County,Oak Hill Elementary,0.0644216691068814,0.1089743589743589,0.0,0.5285505124450952,0.0,0.027818448023426,"Asian, White, Hispanic, Non-Hispanic, Black","0.4231332357, 0.4011713031, 0.09224011713, 0.05563689605, 0.02781844802"
Fairfax County,Oak View Elementary,0.0782051282051282,0.0935828877005347,0.0012820512820512,0.5153846153846153,0.0,0.0897435897435897,"White, Asian, Hispanic, Non-Hispanic, Black, Native Hawaiian  or Pacific Islander","0.5846153846, 0.1487179487, 0.1192307692, 0.1, 0.04615384615, 0.00128205128"
Fairfax County,Oakton Elementary,0.096128170894526,0.1283124128312412,0.0013351134846461,0.5380507343124166,0.0,0.0507343124165554,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native","0.5060080107, 0.24165554069999998, 0.1068090788, 0.08811748999, 0.05473965287, 0.00267022697"
Fairfax County,Oakton High,1.0,1.0,1.0,,,1.0,"White, Asian, Hispanic, Non-Hispanic, Black, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.4476876422, 0.306671721, 0.11258529190000001, 0.07088703563, 0.05724033359, 0.00303260045, 0.00189537528"
Fairfax County,Olde Creek Elementary,0.1828908554572271,0.1630094043887147,0.0,0.5191740412979351,0.0,0.1061946902654867,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native","0.4808259587, 0.1946902655, 0.1592920354, 0.09144542773, 0.06784660767, 0.005899705010000001"
Fairfax County,Orange Hunt Elementary,0.0643776824034334,0.0723830734966592,0.0,0.4753218884120171,0.0,0.2671673819742489,"White, Hispanic, Non-Hispanic, Asian, Black, American Indian or Alaska Native","0.6276824034, 0.10407725320000001, 0.1019313305, 0.08690987123999999, 0.07403433476, 0.00536480687"
Fairfax County,Parklawn Elementary,0.6744471744471745,0.6036745406824147,0.0,0.4938574938574938,0.0,0.0085995085995086,"Hispanic, White, Black, Asian, Non-Hispanic, American Indian or Alaska Native","0.35995086, 0.226044226, 0.214987715, 0.183046683, 0.013513513509999998, 0.00245700246"
Fairfax County,Pimmit Early Childhood Resource Center,0.0,0.0,0.0,0.6923076923076923,0.0,0.0256410256410256,,
Fairfax County,Pine Spring Elementary,0.617741935483871,0.5413793103448276,0.0,0.5064516129032258,0.0,0.0080645161290322,"Hispanic, White, Asian, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.6, 0.2032258065, 0.1419354839, 0.02741935484, 0.022580645160000003, 0.00322580645, 0.0016129032300000001"
Fairfax County,Poe Middle,0.7405281285878301,0.5530434782608695,0.0011481056257175,0.5200918484500574,0.0,0.0034443168771526,"Hispanic, Asian, White, Black, Non-Hispanic, American Indian or Alaska Native","0.5947187141, 0.1733639495, 0.1274397245, 0.08840413318, 0.01377726751, 0.00229621125"
Fairfax County,Poplar Tree Elementary,0.0833333333333333,0.1015228426395939,0.0,0.5324074074074074,0.0,0.0308641975308641,"Asian, White, Hispanic, Black, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.4537037037, 0.37191358020000004, 0.08950617284, 0.04475308642, 0.03858024691, 0.00154320988"
Fairfax County,Powell Elementary,0.159682899207248,0.2012578616352201,0.0,0.5175537938844847,0.0,0.0328425821064552,"Asian, White, Non-Hispanic, Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.6013590034, 0.18799547, 0.09173272933, 0.07134767837, 0.04416761042, 0.00226500566, 0.00113250283"
Fairfax County,Providence Elementary,0.4355555555555555,0.3715319662243667,0.0,0.5322222222222223,0.0,0.0177777777777777,"Hispanic, White, Asian, Non-Hispanic, Black, American Indian or Alaska Native","0.3633333333, 0.3533333333, 0.1511111111, 0.06777777777999999, 0.06111111111, 0.00333333333"
Fairfax County,Ravensworth Elementary,0.1783333333333333,0.1813380281690141,0.0016666666666666,0.5333333333333333,0.0,0.1083333333333333,"White, Hispanic, Asian, Non-Hispanic, Black, American Indian or Alaska Native","0.42, 0.3, 0.1383333333, 0.09666666667, 0.043333333329999994, 0.00166666667"
Fairfax County,Riverside Elementary,0.6586059743954481,0.416267942583732,0.0,0.5120910384068279,0.0,0.0682788051209103,"Hispanic, Black, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.4722617354, 0.2574679943, 0.1507823613, 0.08250355619000001, 0.02987197724, 0.00711237553"
Fairfax County,Robinson Secondary,1.0,1.0,1.0,,,1.0,"White, Hispanic, Asian, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5647472290000001, 0.1662611517, 0.1316572046, 0.07028926737, 0.06353068397, 0.0029737767, 0.00054068667"
Fairfax County,Rocky Run Middle,0.1642084562438544,0.0506465517241379,,0.5211822660098522,,0.0206489675516224,"Asian, White, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.43756145529999996, 0.3294001967, 0.1238938053, 0.054080629299999995, 0.047197640119999995, 0.005899705010000001, 0.00196656834"
Fairfax County,Rolling Valley Elementary,0.2525773195876288,0.24,0.0051546391752577,0.5085910652920962,0.0,0.1168384879725085,"White, Hispanic, Asian, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.412371134, 0.17353951890000002, 0.1632302405, 0.1580756014, 0.08762886598, 0.00343642612, 0.00171821306"
Fairfax County,Rose Hill Elementary,0.3944530046224961,0.3184818481848185,0.0,0.5285053929121726,0.0,0.0416024653312788,"Hispanic, White, Asian, Black, Non-Hispanic, American Indian or Alaska Native","0.4422187982, 0.31124807400000004, 0.1093990755, 0.09090909091, 0.04006163328, 0.0061633282"
Fairfax County,Sandburg Middle,0.4891518737672584,0.2084367245657568,1.0,0.5075608152531229,,1.0,"Hispanic, White, Black, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4082840237, 0.3201840894, 0.1591058514, 0.05654174885, 0.0479947403, 0.00525969757, 0.0026298487799999997"
Fairfax County,Sangster Elementary,0.0395927601809954,0.029171528588098,0.0,0.5198187995469988,0.0,0.2432126696832579,"White, Asian, Non-Hispanic, Black, Hispanic, American Indian or Alaska Native","0.6176470588, 0.1425339367, 0.08823529411999999, 0.07692307692, 0.07352941176, 0.00113122172"
Fairfax County,Saratoga Elementary,0.4283333333333333,0.2716049382716049,0.0033333333333333,0.5375626043405676,0.0,0.0766666666666666,"White, Hispanic, Black, Asian, Non-Hispanic, American Indian or Alaska Native","0.34333333330000004, 0.2416666667, 0.1983333333, 0.1583333333, 0.056666666670000004, 0.00166666667"
Fairfax County,Sherman Elementary,0.06,0.1606060606060606,0.0,0.5314285714285715,0.0,0.06,"White, Asian, Non-Hispanic, Hispanic, Black","0.52, 0.2828571429, 0.10571428570000001, 0.06857142857000001, 0.022857142860000002"
Fairfax County,Shrevewood Elementary,0.2768777614138439,0.3215434083601286,0.0,0.5095729013254786,0.0,0.0176730486008836,"White, Asian, Hispanic, Black, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.4020618557, 0.24594992640000002, 0.2400589102, 0.060382916050000006, 0.0471281296, 0.00441826215"
Fairfax County,Silverbrook Elementary,0.0850253807106599,0.0471821756225425,0.0,0.5190355329949239,0.0,0.2106598984771573,"White, Asian, Non-Hispanic, Hispanic, Black","0.5850253807, 0.12309644670000001, 0.116751269, 0.1104060914, 0.06472081217999999"
Fairfax County,Sleepy Hollow Elementary,0.6258503401360545,0.6057007125890737,0.0,0.5272727272727272,0.0,0.0272108843537414,"Hispanic, White, Asian, Non-Hispanic, Black, American Indian or Alaska Native","0.6666666667, 0.22675736959999998, 0.06575963719, 0.020408163269999998, 0.01814058957, 0.0022675737"
Fairfax County,South County High,1.0,1.0,1.0,,,1.0,"White, Black, Asian, Hispanic, Non-Hispanic, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.35406698560000005, 0.2379295346, 0.1826881253, 0.1587646803, 0.06437581557, 0.00173988691, 0.00043497173"
Fairfax County,South County Middle,0.2227926078028747,0.0597519729425028,0.0041067761806981,0.5102669404517454,0.0,0.1570841889117043,"White, Black, Asian, Hispanic, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.3829568789, 0.2135523614, 0.1776180698, 0.1509240246, 0.06878850103, 0.00308008214, 0.00308008214"
Fairfax County,South Lakes High,1.0,1.0,1.0,,1.0,1.0,"White, Hispanic, Black, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4345975232, 0.24961300309999998, 0.12267801860000001, 0.1114551084, 0.07933436533, 0.00116099071, 0.00116099071"
Fairfax County,Spring Hill Elementary,0.0802395209580838,0.1542416452442159,0.0,0.5041916167664671,0.0,0.0155688622754491,"White, Asian, Non-Hispanic, Hispanic, Black, American Indian or Alaska Native","0.4862275449, 0.35329341319999996, 0.08143712575, 0.05628742515, 0.02035928144, 0.00239520958"
Fairfax County,Springfield Estates Elementary,0.3694158075601375,0.2699619771863117,0.0,0.4725085910652921,0.0,0.0446735395189003,"Hispanic, Asian, White, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.2989690722, 0.2542955326, 0.2336769759, 0.1443298969, 0.061855670099999996, 0.00343642612, 0.00343642612"
Fairfax County,Stenwood Elementary,0.1100569259962049,0.1005917159763313,0.0,0.4990512333965844,0.0,0.0531309297912713,"White, Asian, Hispanic, Non-Hispanic, Black","0.45920303609999996, 0.2485768501, 0.1252371917, 0.1176470588, 0.04933586338"
Fairfax County,Stone Middle,0.3685714285714285,0.1732418524871355,0.0,0.4634146341463415,0.0,0.0271428571428571,"White, Hispanic, Asian, Black, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.38857142860000005, 0.32428571429999997, 0.1414285714, 0.07571428571, 0.06714285714, 0.00142857143, 0.00142857143"
Fairfax County,Stratford Landing Elementary,0.2316076294277929,0.0586552217453505,0.0,0.5422343324250681,0.0,0.2070844686648501,"White, Black, Hispanic, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.5844686648999999, 0.16893732969999997, 0.1076294278, 0.07765667575, 0.05449591281, 0.00408719346, 0.00272479564"
Fairfax County,Sunrise Valley Elementary,0.1187384044526901,0.09251968503937,0.0,0.5167910447761194,0.0,0.0259740259740259,"White, Asian, Hispanic, Non-Hispanic, Black","0.6307977737, 0.107606679, 0.10018552879999999, 0.09647495362000001, 0.06493506494"
Fairfax County,Terra Centre Elementary,0.1160130718954248,0.0913705583756345,0.0,0.5245098039215687,0.0,0.1993464052287581,"White, Hispanic, Asian, Non-Hispanic, Black","0.6258169935, 0.1192810458, 0.1176470588, 0.08986928105, 0.047385620919999996"
Fairfax County,Terraset Elementary,0.311973018549747,0.1859649122807017,0.0050590219224283,0.5480607082630692,0.0,0.0236087689713322,"White, Hispanic, Non-Hispanic, Black, Asian","0.5042158516, 0.2596964587, 0.09949409781, 0.08094435076, 0.05564924115"
Fairfax County,Thomas Jefferson High for Science and Technology,1.0,,,0.0,,1.0,"Asian, White, Hispanic, Non-Hispanic, Black, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.6638655461999999, 0.1959033613, 0.056722689080000006, 0.0493697479, 0.03256302521, 0.00105042017, 0.00052521008"
Fairfax County,Thoreau Middle,0.1726495726495726,0.1034807149576669,,0.5089820359281437,,1.0,"White, Hispanic, Asian, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5145299145, 0.18034188029999998, 0.17521367519999997, 0.07179487178999999, 0.05299145299, 0.00427350427, 0.00085470085"
Fairfax County,Timber Lane Elementary,0.554635761589404,0.4074074074074074,0.0016556291390728,0.5347682119205298,0.0,0.0198675496688741,"Hispanic, White, Asian, Non-Hispanic, Black, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5413907285, 0.25, 0.1341059603, 0.03642384106, 0.03311258278, 0.0033112582800000003, 0.0016556291400000001"
Fairfax County,Twain Middle,0.3695652173913043,0.1446907817969661,1.0,0.5098814229249012,,0.0780632411067193,"Hispanic, White, Black, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.3211462451, 0.3013833992, 0.1679841897, 0.1304347826, 0.07213438735000001, 0.005928853750000001, 0.00098814229"
Fairfax County,Union Mill Elementary,0.1303344867358708,0.1157125456760048,0.0011534025374855,0.5213379469434832,0.0,0.0299884659746251,"White, Asian, Hispanic, Non-Hispanic, Black, American Indian or Alaska Native","0.5870818916, 0.1707035755, 0.1141868512, 0.08765859285, 0.03921568627, 0.00115340254"
Fairfax County,Vienna Elementary,0.0736543909348441,0.0764705882352941,0.0,0.5637393767705382,0.0,0.036827195467422,"White, Asian, Hispanic, Non-Hispanic, Black","0.6515580737000001, 0.1699716714, 0.09065155807, 0.08498583569, 0.00283286119"
Fairfax County,Virginia Hills Early Childhood Resource Center,0.0995260663507109,0.0,0.0,0.6635071090047393,0.0,0.0,,
